nat, nph =   369    1
    1    2
 iat     x       y        z       iph  
 -----------------------------------------------------------------------
 299     -5.42757     -7.23676     -1.80919   1   1
 300     -7.23676     -1.80919     -5.42757   1   1
 301     -7.23676      1.80919     -5.42757   1   1
 302     -7.23676      5.42757     -1.80919   1   1
 303     -5.42757      1.80919     -7.23676   1   1
 304      1.80919      5.42757     -7.23676   1   1
 305      1.80919      7.23676     -5.42757   1   1
 306      5.42757      1.80919     -7.23676   1   1
 307      5.42757      7.23676     -1.80919   1   1
 308      7.23676      1.80919     -5.42757   1   1
 309      7.23676      5.42757     -1.80919   1   1
 310     -5.42757      7.23676     -1.80919   1   1
 311     -1.80919     -7.23676     -5.42757   1   1
 312      1.80919      5.42757      7.23676   1   1
 313      5.42757      1.80919      7.23676   1   1
 314      1.80919      7.23676      5.42757   1   1
 315      7.23676      1.80919      5.42757   1   1
 316     -1.80919      5.42757     -7.23676   1   1
 317     -1.80919      7.23676     -5.42757   1   1
 318     -5.42757     -1.80919     -7.23676   1   1
 319      5.42757      7.23676      1.80919   1   1
 320      7.23676      5.42757      1.80919   1   1
 321     -7.23676      1.80919      5.42757   1   1
 322     -9.04595     -3.61838     -1.80919   1   1
 323     -3.61838     -9.04595     -1.80919   1   1
 324     -9.04595     -1.80919     -3.61838   1   1
 325     -1.80919     -9.04595     -3.61838   1   1
 326     -9.04595     -3.61838      1.80919   1   1
 327     -9.04595     -1.80919      3.61838   1   1
 328     -3.61838     -9.04595      1.80919   1   1
 329     -1.80919     -9.04595      3.61838   1   1
 330     -9.04595      1.80919     -3.61838   1   1
 331     -9.04595      3.61838     -1.80919   1   1
 332     -1.80919      9.04595     -3.61838   1   1
 333     -9.04595      1.80919      3.61838   1   1
 334     -9.04595      3.61838      1.80919   1   1
 335     -1.80919      9.04595      3.61838   1   1
 336      1.80919     -9.04595     -3.61838   1   1
 337      9.04595     -3.61838     -1.80919   1   1
 338      9.04595     -1.80919     -3.61838   1   1
 339      1.80919     -9.04595      3.61838   1   1
 340      9.04595     -3.61838      1.80919   1   1
 341      9.04595     -1.80919      3.61838   1   1
 342      1.80919      9.04595     -3.61838   1   1
 343      3.61838      9.04595     -1.80919   1   1
 344      9.04595      1.80919     -3.61838   1   1
 345      9.04595      3.61838     -1.80919   1   1
 346      1.80919      9.04595      3.61838   1   1
 347      9.04595      1.80919      3.61838   1   1
 348      3.61838      9.04595      1.80919   1   1
 349      9.04595      3.61838      1.80919   1   1
 350     -3.61838      9.04595     -1.80919   1   1
 351     -3.61838      9.04595      1.80919   1   1
 352      3.61838     -9.04595     -1.80919   1   1
 353      3.61838     -9.04595      1.80919   1   1
 354     -3.61838      1.80919     -9.04595   1   1
 355     -3.61838     -1.80919     -9.04595   1   1
 356     -1.80919      3.61838     -9.04595   1   1
 357     -3.61838      1.80919      9.04595   1   1
 358     -1.80919      3.61838      9.04595   1   1
 359     -1.80919     -3.61838     -9.04595   1   1
 360     -3.61838     -1.80919      9.04595   1   1
 361      1.80919     -3.61838     -9.04595   1   1
 362      3.61838     -1.80919     -9.04595   1   1
 363      1.80919     -3.61838      9.04595   1   1
 364     -1.80919     -3.61838      9.04595   1   1
 365      3.61838     -1.80919      9.04595   1   1
 366      1.80919      3.61838     -9.04595   1   1
 367      3.61838      1.80919     -9.04595   1   1
 368      1.80919      3.61838      9.04595   1   1
 369      3.61838      1.80919      9.04595   1   1
